cnt,t1,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
539,13.0,85.0,11.0,1,0,1,0,0
388,12.5,85.0,9.0,1,0,1,0,1
307,12.0,85.0,8.0,1,0,1,0,2
201,11.5,85.0,8.0,2,0,1,0,3
171,11.0,88.0,8.0,2,0,1,0,4
113,10.0,88.0,8.0,2,0,1,0,5
135,11.0,88.0,13.0,7,0,1,0,6
265,11.0,94.0,16.0,7,0,1,0,7
494,11.5,91.0,10.0,7,0,1,0,8
920,12.0,88.0,10.0,3,0,1,0,9
1387,13.0,82.0,9.0,2,0,1,0,10
1810,15.0,72.0,12.0,2,0,1,0,11
1885,16.0,70.0,9.0,1,0,1,0,12
2175,17.5,66.0,8.0,2,0,1,0,13
2485,19.0,60.0,10.0,2,0,1,0,14
2882,19.0,60.0,12.0,3,0,1,0,15
2965,19.0,62.0,14.0,3,0,1,0,16
2900,18.5,66.0,15.0,2,0,1,0,17
2682,17.5,70.5,18.5,3,0,1,0,18
2251,16.5,70.0,16.0,1,0,1,0,19
1417,15.5,72.0,13.0,1,0,1,0,20
915,14.0,77.0,12.0,1,0,1,0,21
755,14.5,77.0,8.0,2,0,1,0,22
789,14.0,74.5,13.0,1,0,1,0,23
633,12.5,77.0,11.0,1,0,1,0,0
514,12.0,77.0,10.0,1,0,1,0,1
322,12.0,74.5,8.0,1,0,1,0,2
190,11.0,79.5,8.0,1,0,1,0,3
149,10.5,79.5,7.0,1,0,1,0,4
132,10.0,88.0,10.0,2,0,1,0,5
119,10.5,85.0,12.0,2,0,1,0,6
197,11.0,82.0,13.0,3,0,1,0,7
400,11.0,88.0,13.0,3,0,1,0,8
759,12.0,82.0,16.0,4,0,1,0,9
1301,13.0,79.5,18.0,4,0,1,0,10
1720,14.0,77.0,14.0,4,0,1,0,11
2238,14.5,79.5,18.0,4,0,1,0,12
2517,16.5,70.0,19.5,3,0,1,0,13
2754,16.0,72.0,16.0,3,0,1,0,14
2799,18.0,64.0,17.5,3,0,1,0,15
2900,18.0,68.0,18.5,3,0,1,0,16
2631,18.5,66.0,20.0,2,0,1,0,17
2456,18.0,66.0,17.0,2,0,1,0,18
2054,17.5,70.5,17.5,2,0,1,0,19
1613,15.5,74.5,17.0,2,0,1,0,20
1060,14.5,79.5,14.0,3,0,1,0,21
693,13.5,82.0,14.0,3,0,1,0,22
609,13.0,85.0,13.0,3,0,1,0,23
536,13.0,85.0,13.0,3,1,0,0,0
297,13.0,88.0,17.0,3,1,0,0,1
235,13.0,82.0,14.0,3,1,0,0,2
155,13.0,82.0,17.0,4,1,0,0,3
148,12.5,85.0,16.0,4,1,0,0,4
92,12.5,82.0,19.5,4,1,0,0,5
149,12.0,88.0,16.0,4,1,0,0,6
248,13.0,82.0,19.5,4,1,0,0,7
458,13.0,82.0,18.0,3,1,0,0,8
774,13.0,82.0,18.5,3,1,0,0,9
1056,13.0,82.0,17.0,4,1,0,0,10
1478,14.0,79.5,19.0,3,1,0,0,11
1803,15.0,77.0,20.5,3,1,0,0,12
2031,15.0,77.0,22.0,3,1,0,0,13
2004,15.5,74.5,23.0,3,1,0,0,14
2224,16.0,68.0,22.0,3,1,0,0,15
2054,17.0,66.0,22.0,3,1,0,0,16
1889,17.0,66.0,24.0,3,1,0,0,17
1740,17.0,64.0,22.0,3,1,0,0,18
1442,17.0,59.0,25.0,2,1,0,0,19
1089,16.0,61.0,24.0,1,1,0,0,20
777,16.0,61.0,21.0,1,1,0,0,21
585,15.0,68.0,23.5,1,1,0,0,22
433,14.5,65.0,25.0,2,1,0,0,23
226,14.0,69.5,26.0,4,0,0,0,0
162,13.5,74.5,22.0,4,0,0,0,1
110,13.0,77.0,27.0,4,0,0,0,2
53,12.5,79.5,27.0,3,0,0,0,3
65,12.0,82.0,30.0,4,0,0,0,4
111,12.0,82.0,27.0,4,0,0,0,5
492,12.0,85.0,27.0,7,0,0,0,6
1065,11.0,94.0,23.0,7,0,0,0,7
1213,11.0,94.0,20.0,7,0,0,0,8
398,11.0,94.0,27.0,7,0,0,0,9
186,11.0,94.0,22.0,7,0,0,0,10
168,12.0,88.0,23.0,3,0,0,0,11
315,12.0,88.0,25.0,7,0,0,0,12
524,13.0,82.0,22.0,3,0,0,0,13
687,13.0,82.0,25.0,3,0,0,0,14
919,13.0,88.0,21.0,4,0,0,0,15
1272,13.0,82.0,26.0,3,0,0,0,16
2706,13.0,82.0,28.0,3,0,0,0,17
2464,13.0,82.0,23.0,3,0,0,0,18
976,13.0,88.0,21.5,7,0,0,0,19
762,13.0,88.0,21.5,3,0,0,0,20
522,13.0,88.0,16.0,3,0,0,0,21
392,13.0,88.0,19.5,3,0,0,0,22
290,13.0,88.0,17.0,3,0,0,0,23
174,13.0,88.0,17.0,3,0,0,1,0
115,13.0,88.0,14.0,3,0,0,1,1
71,13.0,88.0,15.0,3,0,0,1,2
76,13.0,88.0,10.0,7,0,0,1,3
84,13.0,88.0,12.0,7,0,0,1,4
142,12.0,94.0,14.0,7,0,0,1,5
590,12.0,94.0,14.0,3,0,0,1,6
1884,12.5,91.0,16.0,3,0,0,1,7
3582,13.0,88.0,16.0,3,0,0,1,8
1806,13.0,88.0,19.0,3,0,0,1,9
879,13.0,88.0,20.0,4,0,0,1,10
785,13.0,88.0,22.0,7,0,0,1,11
908,13.0,88.0,18.0,7,0,0,1,12
1030,13.0,88.0,19.0,3,0,0,1,13
979,13.0,88.0,19.0,3,0,0,1,14
1143,13.0,88.0,18.5,3,0,0,1,15
1561,13.0,88.0,19.5,3,0,0,1,16
3107,13.0,88.0,22.0,3,0,0,1,17
3156,13.0,88.0,17.0,3,0,0,1,18
1954,13.0,88.0,18.0,3,0,0,1,19
1160,12.5,91.0,19.5,3,0,0,1,20
765,12.0,94.0,21.0,3,0,0,1,21
530,12.0,94.0,23.0,4,0,0,1,22
390,12.0,88.0,18.5,3,0,0,1,23
213,12.0,88.0,17.5,3,0,0,1,0
112,11.0,94.0,20.0,3,0,0,1,1
95,11.0,94.0,18.0,4,0,0,1,2
53,11.0,88.0,19.0,3,0,0,1,3
60,11.0,88.0,15.0,7,0,0,1,4
118,11.0,88.0,17.0,3,0,0,1,5
637,11.0,88.0,19.5,3,0,0,1,6
1982,11.0,82.0,21.5,3,0,0,1,7
3888,11.0,82.0,22.0,3,0,0,1,8
2013,11.0,82.0,20.5,3,0,0,1,9
912,12.0,79.5,19.5,3,0,0,1,10
906,12.0,79.5,23.0,3,0,0,1,11
1139,12.0,79.5,24.0,3,0,0,1,12
1330,12.0,77.0,23.0,3,0,0,1,13
1202,12.0,79.5,25.0,3,0,0,1,14
1266,12.0,82.0,24.0,3,0,0,1,15
1683,12.0,77.0,20.0,3,0,0,1,16
3178,12.0,77.0,20.5,3,0,0,1,17
3109,12.0,77.0,18.0,4,0,0,1,18
1865,11.0,82.0,21.0,3,0,0,1,19
1177,11.0,82.0,19.5,3,0,0,1,20
849,11.0,82.0,19.0,3,0,0,1,21
648,11.0,82.0,17.0,4,0,0,1,22
466,10.0,88.0,17.0,4,0,0,1,23
247,10.0,88.0,16.0,4,0,0,1,0
165,10.0,88.0,14.0,4,0,0,1,1
97,10.0,88.0,13.0,4,0,0,1,2
103,10.0,88.0,13.0,4,0,0,1,3
71,10.0,88.0,14.0,4,0,0,1,4
113,10.0,88.0,14.0,4,0,0,1,5
554,10.0,88.0,12.0,3,0,0,1,6
1765,10.0,85.0,13.0,3,0,0,1,7
3555,10.0,85.0,14.0,4,0,0,1,8
2010,10.5,82.0,16.0,4,0,0,1,9
1021,11.0,82.0,14.0,4,0,0,1,10
999,11.5,79.5,13.0,3,0,0,1,11
1273,12.0,77.0,13.0,4,0,0,1,12
1412,12.0,77.0,13.0,3,0,0,1,13
1320,13.0,77.0,13.0,3,0,0,1,14
1467,13.0,77.0,16.0,3,0,0,1,15
2064,13.0,77.0,13.0,3,0,0,1,16
3336,13.0,77.0,11.0,3,0,0,1,17
2793,12.0,85.0,13.0,3,0,0,1,18
1731,12.0,88.0,10.0,3,0,0,1,19
1211,12.0,91.0,9.0,3,0,0,1,20
758,12.0,94.0,5.0,3,0,0,1,21
640,12.0,94.0,6.5,3,0,0,1,22
549,12.0,94.0,6.0,3,0,0,1,23
451,12.0,94.0,7.5,3,0,1,1,0
344,12.0,94.0,7.5,3,0,1,1,1
265,12.0,94.0,8.0,3,0,1,1,2
193,12.0,94.0,6.5,3,0,1,1,3
110,12.0,94.0,6.5,4,0,1,1,4
105,12.0,94.0,6.5,3,0,1,1,5
158,12.0,94.0,7.0,3,0,1,1,6
272,13.0,94.0,7.5,3,0,1,1,7
561,13.0,94.0,7.0,3,0,1,1,8
942,13.5,91.0,8.0,3,0,1,1,9
1423,14.0,91.0,9.0,3,0,1,1,10
1779,15.5,85.5,8.0,3,0,1,1,11
2193,16.0,83.0,11.0,4,0,1,1,12
2312,17.5,75.0,11.0,4,0,1,1,13
2510,17.0,83.0,11.0,4,0,1,1,14
2560,17.5,80.5,12.0,4,0,1,1,15
2557,18.0,78.0,11.0,4,0,1,1,16
2620,18.0,80.5,10.0,4,0,1,1,17
2211,19.0,78.0,12.0,4,0,1,1,18
1923,19.0,78.0,10.0,4,0,1,1,19
1429,18.0,83.0,10.0,3,0,1,1,20
1033,17.5,83.0,6.0,2,0,1,1,21
852,17.0,88.0,6.5,3,0,1,1,22
894,16.0,88.0,7.0,1,0,1,1,23
788,14.5,91.0,6.0,1,0,1,1,0
524,14.0,91.0,6.5,3,0,1,1,1
355,13.0,94.0,10.0,4,0,1,1,2
256,13.0,88.0,7.5,3,0,1,1,3
169,12.0,94.0,6.5,2,0,1,1,4
109,12.0,94.0,7.0,3,0,1,1,5
162,12.5,91.0,8.0,3,0,1,1,6
241,13.0,88.0,9.0,3,0,1,1,7
495,13.5,85.0,11.0,3,0,1,1,8
883,14.0,85.0,14.0,3,0,1,1,9
1548,15.0,79.5,13.0,3,0,1,1,10
2305,17.0,72.5,12.0,2,0,1,1,11
3340,19.0,68.5,11.0,2,0,1,1,12
3686,20.0,64.0,12.0,2,0,1,1,13
3621,22.0,61.0,11.0,2,0,1,1,14
3644,23.0,55.0,14.0,2,0,1,1,15
3863,24.0,55.5,15.0,1,0,1,1,16
3736,22.5,63.0,18.5,1,0,1,1,17
3281,21.0,69.0,17.0,1,0,1,1,18
2660,19.5,71.0,16.0,1,0,1,1,19
1946,17.0,78.0,15.0,1,0,1,1,20
1262,15.5,82.5,17.0,1,0,1,1,21
904,14.0,88.0,15.0,2,0,1,1,22
451,13.0,91.0,16.0,2,0,1,1,23
268,13.0,88.0,13.0,2,0,0,1,0
164,12.5,91.0,11.0,2,0,0,1,1
93,12.0,94.0,10.0,3,0,0,1,2
44,12.0,91.0,10.0,3,0,0,1,3
64,12.0,88.0,9.0,3,0,0,1,4
140,12.0,88.0,10.0,3,0,0,1,5
691,12.0,88.0,11.0,3,0,0,1,6
2499,12.0,85.0,14.0,3,0,0,1,7
4547,13.0,77.0,16.0,1,0,0,1,8
2317,14.5,70.0,16.0,1,0,0,1,9
1208,16.5,63.5,15.0,1,0,0,1,10
1266,18.5,58.0,16.0,1,0,0,1,11
1541,20.5,56.5,15.0,1,0,0,1,12
1663,19.0,62.0,20.0,1,0,0,1,13
1763,18.5,66.0,14.0,1,0,0,1,14
1845,21.0,49.5,13.0,1,0,0,1,15
2430,22.0,45.5,19.0,1,0,0,1,16
4752,21.5,42.0,19.0,1,0,0,1,17
4720,20.5,39.0,18.0,1,0,0,1,18
2820,19.5,47.5,17.0,1,0,0,1,19
1842,16.5,61.0,17.0,1,0,0,1,20
1108,14.5,74.5,16.0,1,0,0,1,21
794,14.0,82.0,14.0,1,0,0,1,22
471,14.0,77.0,11.0,1,0,0,1,23
282,13.5,79.5,11.0,1,0,0,1,0
145,13.0,82.0,9.0,1,0,0,1,1
83,13.0,82.0,8.0,1,0,0,1,2
46,13.0,82.0,7.0,1,0,0,1,3
63,13.0,79.5,7.5,1,0,0,1,4
163,13.0,77.0,5.5,1,0,0,1,5
845,13.5,74.5,6.0,1,0,0,1,6
2734,14.5,74.5,5.0,1,0,0,1,7
4984,16.5,70.0,5.0,1,0,0,1,8
2457,18.5,66.0,6.5,1,0,0,1,9
1239,20.5,62.0,8.0,1,0,0,1,10
1160,21.5,64.5,10.0,2,0,0,1,11
1485,22.5,63.0,9.0,2,0,0,1,12
1511,23.0,61.0,13.0,2,0,0,1,13
790,21.5,67.0,13.0,3,0,0,1,14
607,19.5,80.5,7.0,10,0,0,1,15
1504,19.5,83.0,5.0,7,0,0,1,16
3808,20.5,75.5,7.5,2,0,0,1,17
4031,20.0,80.5,8.0,1,0,0,1,18
2506,20.0,78.0,8.0,1,0,0,1,19
1699,19.5,75.5,11.0,1,0,0,1,20
1110,17.5,66.0,13.0,1,0,0,1,21
884,17.0,50.5,11.0,1,0,0,1,22
540,16.0,59.0,9.0,1,0,0,1,23
320,16.0,61.0,4.0,1,0,0,1,0
138,16.0,65.5,2.0,1,0,0,1,1
76,16.0,68.0,2.0,1,0,0,1,2
47,16.0,70.0,6.5,7,0,0,1,3
48,15.0,82.0,2.0,7,0,0,1,4
127,15.0,91.0,3.0,7,0,0,1,5
689,16.0,91.0,6.5,7,0,0,1,6
2446,17.0,88.0,0.0,1,0,0,1,7
4672,18.0,83.0,2.0,1,0,0,1,8
2439,19.5,73.5,7.0,2,0,0,1,9
1166,21.0,64.0,6.5,2,0,0,1,10
1140,22.5,61.0,5.0,2,0,0,1,11
1578,23.5,55.5,5.0,2,0,0,1,12
1614,24.5,52.5,7.0,7,0,0,1,13
1167,22.0,73.0,4.0,7,0,0,1,14
750,22.0,67.0,6.0,7,0,0,1,15
1252,21.5,60.5,7.5,7,0,0,1,16
3354,21.5,71.0,6.5,2,0,0,1,17
4007,22.5,67.0,3.5,2,0,0,1,18
2606,19.0,75.5,19.5,7,0,0,1,19
1907,16.5,78.0,19.5,2,0,0,1,20
1234,14.5,85.0,19.5,2,0,0,1,21
865,14.0,88.0,18.5,3,0,0,1,22
554,14.0,88.0,14.0,4,0,0,1,23
310,14.0,88.0,13.0,4,0,0,1,0
196,13.5,91.0,13.0,3,0,0,1,1
115,14.0,88.0,11.0,3,0,0,1,2
90,13.5,85.0,8.0,3,0,0,1,3
61,13.0,88.0,7.0,4,0,0,1,4
139,14.0,82.0,8.0,4,0,0,1,5
793,13.0,85.0,9.0,3,0,0,1,6
2537,13.0,85.0,8.0,3,0,0,1,7
4727,12.0,88.0,9.0,3,0,0,1,8
2500,13.0,82.0,7.0,3,0,0,1,9
1235,14.5,74.5,10.0,2,0,0,1,10
1315,16.0,70.0,9.0,2,0,0,1,11
1768,16.5,72.5,12.0,1,0,0,1,12
1802,18.0,68.5,14.0,1,0,0,1,13
1781,19.0,64.0,14.0,1,0,0,1,14
1959,19.0,62.0,13.0,1,0,0,1,15
2635,19.5,60.0,12.0,1,0,0,1,16
4453,20.0,56.0,15.0,1,0,0,1,17
4753,19.0,62.0,15.0,1,0,0,1,18
2851,17.5,70.5,16.0,1,0,0,1,19
1909,16.5,70.0,18.0,1,0,0,1,20
1434,15.5,70.0,14.0,1,0,0,1,21
1090,15.5,70.0,11.0,1,0,0,1,22
712,15.0,77.0,6.5,1,0,0,1,23
435,15.0,79.5,8.5,1,0,0,1,0
283,14.0,85.0,7.0,1,0,0,1,1
165,13.0,88.0,6.0,1,0,0,1,2
151,13.5,88.0,6.0,1,0,0,1,3
73,13.0,88.0,6.5,1,0,0,1,4
163,13.5,85.0,8.0,1,0,0,1,5
699,13.5,85.0,7.0,1,0,0,1,6
2331,14.0,74.5,9.0,1,0,0,1,7
4312,15.5,63.5,6.0,1,0,0,1,8
2494,17.0,42.0,8.0,1,0,0,1,9
1337,17.5,45.5,8.0,1,0,0,1,10
1387,19.5,39.0,8.0,1,0,0,1,11
1767,20.5,41.5,9.0,1,0,0,1,12
1933,22.0,41.0,11.0,1,0,0,1,13
1918,23.0,42.5,12.0,1,0,0,1,14
2062,23.0,44.0,11.0,1,0,0,1,15
2846,23.0,44.0,13.0,1,0,0,1,16
4421,21.5,51.5,15.5,1,0,0,1,17
3898,20.5,60.5,19.0,1,0,0,1,18
2508,19.5,66.0,17.0,1,0,0,1,19
1563,19.5,60.5,14.0,1,0,0,1,20
1043,18.0,73.0,13.0,1,0,0,1,21
1029,17.0,77.0,9.0,1,0,0,1,22
819,17.0,77.0,9.0,1,0,0,1,23
727,16.5,80.0,9.0,7,0,1,1,0
462,16.0,83.0,5.0,1,0,1,1,1
346,16.0,83.0,6.5,2,0,1,1,2
227,16.0,77.0,5.5,2,0,1,1,3
187,15.5,79.5,6.0,1,0,1,1,4
135,15.0,82.0,6.5,1,0,1,1,5
163,16.0,77.0,6.5,1,0,1,1,6
322,16.5,75.0,5.0,1,0,1,1,7
709,18.0,70.5,6.5,1,0,1,1,8
1203,18.5,68.0,7.5,2,0,1,1,9
1738,20.0,66.5,7.0,2,0,1,1,10
2171,21.5,58.5,5.0,2,0,1,1,11
2454,21.5,55.0,8.0,3,0,1,1,12
2813,22.0,51.5,5.0,3,0,1,1,13
1679,20.5,64.5,14.5,7,0,1,1,14
1739,18.0,83.0,6.5,7,0,1,1,15
2389,18.0,80.5,8.0,7,0,1,1,16
2462,19.0,73.0,8.0,2,0,1,1,17
2216,20.0,66.5,9.0,2,0,1,1,18
1224,19.0,75.5,10.0,7,0,1,1,19
846,18.5,75.5,8.0,7,0,1,1,20
681,18.0,80.5,5.0,7,0,1,1,21
882,18.0,80.5,5.0,7,0,1,1,22
853,18.0,78.0,6.5,1,0,1,1,23
710,17.0,83.0,8.0,1,0,1,1,0
557,17.0,83.0,8.0,2,0,1,1,1
390,17.0,83.0,9.0,1,0,1,1,2
292,16.5,85.5,10.0,1,0,1,1,3
177,15.5,85.5,14.0,2,0,1,1,4
134,15.5,85.5,13.0,1,0,1,1,5
184,16.0,77.0,14.0,1,0,1,1,6
220,16.0,72.0,15.0,1,0,1,1,7
416,15.5,79.5,11.0,7,0,1,1,8
627,16.0,80.0,12.0,7,0,1,1,9
649,16.0,85.5,11.0,7,0,1,1,10
302,16.0,88.0,11.0,7,0,1,1,11
532,16.0,91.0,9.0,7,0,1,1,12
966,16.0,91.0,11.0,3,0,1,1,13
1310,17.5,85.5,11.0,7,0,1,1,14
1745,19.5,73.5,11.0,2,0,1,1,15
1788,20.0,71.0,13.0,3,0,1,1,16
1306,19.0,80.5,13.0,2,0,1,1,17
1360,20.0,75.5,18.5,2,0,1,1,18
1490,20.0,73.0,19.5,2,0,1,1,19
951,19.0,78.0,12.0,2,0,1,1,20
634,18.0,83.0,10.0,10,0,1,1,21
643,17.0,83.0,7.5,3,0,1,1,22
458,17.0,85.5,5.5,3,0,1,1,23
309,17.0,83.0,11.0,3,0,0,1,0
197,16.5,85.5,16.0,3,0,0,1,1
99,16.0,88.0,14.0,4,0,0,1,2
49,16.0,85.5,13.0,3,0,0,1,3
89,15.5,88.0,16.0,2,0,0,1,4
145,15.0,88.0,18.0,2,0,0,1,5
710,15.0,88.0,18.0,3,0,0,1,6
2280,16.0,80.0,17.0,3,0,0,1,7
4305,17.0,77.0,16.0,3,0,0,1,8
2000,17.0,77.0,16.0,3,0,0,1,9
656,16.5,85.5,18.0,7,0,0,1,10
630,17.0,85.5,18.0,7,0,0,1,11
931,18.0,75.5,18.0,2,0,0,1,12
1006,18.5,70.5,18.0,2,0,0,1,13
821,17.5,78.0,21.5,7,0,0,1,14
859,17.0,80.5,21.5,7,0,0,1,15
1519,17.0,83.0,16.0,7,0,0,1,16
2533,16.5,80.0,19.0,7,0,0,1,17
3005,17.0,77.0,16.0,2,0,0,1,18
2024,17.0,77.0,11.0,3,0,0,1,19
1276,17.0,77.0,7.0,2,0,0,1,20
754,17.0,75.0,7.5,3,0,0,1,21
691,17.0,80.0,8.0,7,0,0,1,22
405,16.5,85.5,13.0,3,0,0,1,23
240,16.0,88.0,13.0,7,0,0,1,0
93,15.0,94.0,15.5,7,0,0,1,1
56,14.0,94.0,11.0,2,0,0,1,2
49,15.0,88.0,12.0,2,0,0,1,3
58,14.0,94.0,8.0,3,0,0,1,4
160,15.0,88.0,12.0,3,0,0,1,5
754,15.0,88.0,11.0,3,0,0,1,6
2374,15.0,88.0,19.0,3,0,0,1,7
4469,16.0,80.0,18.5,3,0,0,1,8
1725,16.5,78.0,19.5,7,0,0,1,9
848,17.5,75.0,23.0,7,0,0,1,10
409,17.5,75.0,24.0,7,0,0,1,11
727,16.5,83.0,21.0,7,0,0,1,12
1084,16.5,83.0,18.0,7,0,0,1,13
742,18.5,68.5,24.0,7,0,0,1,14
911,16.5,80.0,19.5,7,0,0,1,15
1628,17.5,78.0,20.5,2,0,0,1,16
3693,17.0,77.0,22.0,2,0,0,1,17
3849,18.0,70.5,19.5,2,0,0,1,18
2348,17.5,70.5,20.0,2,0,0,1,19
1382,17.0,73.0,16.0,2,0,0,1,20
1005,16.0,74.5,15.0,2,0,0,1,21
770,15.5,77.0,12.0,1,0,0,1,22
478,15.0,82.0,11.0,1,0,0,1,23
252,15.0,79.5,12.0,3,0,0,1,0
180,14.5,79.5,14.0,2,0,0,1,1
93,13.5,85.0,13.0,1,0,0,1,2
81,14.0,82.0,12.0,1,0,0,1,3
89,13.5,85.0,10.0,1,0,0,1,4
172,13.0,88.0,8.0,1,0,0,1,5
792,14.0,82.0,10.0,2,0,0,1,6
2597,15.5,74.5,15.0,2,0,0,1,7
4818,16.5,66.0,19.0,2,0,0,1,8
2485,17.5,62.0,19.0,2,0,0,1,9
1260,18.5,54.0,17.0,2,0,0,1,10
1322,19.5,52.5,16.0,2,0,0,1,11
1484,19.0,52.5,16.0,2,0,0,1,12
1482,19.0,54.0,21.0,1,0,0,1,13
1333,18.5,56.0,25.0,2,0,0,1,14
1538,18.5,60.0,19.5,2,0,0,1,15
2190,18.0,64.0,19.5,7,0,0,1,16
4208,18.5,60.0,17.5,7,0,0,1,17
4145,19.0,52.0,23.0,2,0,0,1,18
2639,18.0,56.0,20.5,2,0,0,1,19
1616,17.0,64.0,15.0,2,0,0,1,20
1025,16.0,68.0,15.0,2,0,0,1,21
907,15.0,77.0,14.0,1,0,0,1,22
603,14.0,82.0,11.0,1,0,0,1,23
302,14.0,82.0,11.0,1,0,0,1,0
190,14.0,82.0,8.0,3,0,0,1,1
91,14.0,88.0,7.5,3,0,0,1,2
53,14.0,82.0,7.0,3,0,0,1,3
47,14.0,85.0,7.0,2,0,0,1,4
136,14.0,85.0,6.5,3,0,0,1,5
789,14.5,79.5,8.0,2,0,0,1,6
2591,15.0,77.0,10.0,2,0,0,1,7
3939,15.5,74.5,16.0,3,0,0,1,8
1657,16.5,70.0,14.0,3,0,0,1,9
1044,17.5,66.0,12.0,3,0,0,1,10
1125,18.0,62.0,12.0,3,0,0,1,11
1281,17.0,70.5,18.5,7,0,0,1,12
1488,16.0,74.5,16.0,7,0,0,1,13
1165,18.0,66.0,14.0,3,0,0,1,14
1217,18.0,64.0,14.0,2,0,0,1,15
2175,19.0,62.0,12.0,2,0,0,1,16
3468,18.5,62.0,11.0,2,0,0,1,17
3157,18.0,64.0,12.0,2,0,0,1,18
1764,16.5,78.0,11.0,7,0,0,1,19
1246,16.0,83.0,7.0,7,0,0,1,20
942,16.0,83.0,6.5,2,0,0,1,21
790,15.5,85.5,8.0,1,0,0,1,22
453,15.0,88.0,6.5,2,0,0,1,23
297,14.5,91.0,3.0,2,0,0,1,0
149,14.5,91.0,6.0,2,0,0,1,1
97,14.5,91.0,6.0,2,0,0,1,2
82,13.5,91.0,8.0,3,0,0,1,3
76,13.0,91.0,7.0,3,0,0,1,4
155,13.0,91.0,10.0,3,0,0,1,5
623,13.5,91.0,10.0,3,0,0,1,6
1796,14.0,88.0,10.0,3,0,0,1,7
3816,14.0,88.0,10.0,3,0,0,1,8
2349,15.0,82.0,11.0,3,0,0,1,9
1224,16.0,77.0,13.0,3,0,0,1,10
1264,16.5,72.5,14.0,3,0,0,1,11
1456,17.0,73.0,12.0,7,0,0,1,12
1715,16.5,80.0,8.0,7,0,0,1,13
1572,18.5,60.0,14.0,2,0,0,1,14
1611,18.0,66.5,18.5,7,0,0,1,15
2023,17.5,72.5,15.0,2,0,0,1,16
2872,16.5,80.0,11.0,7,0,0,1,17
3000,17.5,72.5,10.0,2,0,0,1,18
2002,17.0,70.5,9.0,2,0,0,1,19
1386,16.5,72.5,8.5,2,0,0,1,20
940,15.5,82.5,12.0,2,0,0,1,21
892,15.0,82.0,6.5,1,0,0,1,22
244,15.0,85.0,7.5,7,0,0,1,23
280,14.0,88.0,9.0,7,0,1,1,0
323,14.0,88.0,13.0,1,0,1,1,1
220,14.0,88.0,12.0,2,0,1,1,2
179,14.0,85.0,12.0,1,0,1,1,3
117,14.0,82.0,13.0,1,0,1,1,4
103,13.0,88.0,11.0,1,0,1,1,5
170,14.0,82.0,11.0,3,0,1,1,6
333,14.0,82.0,11.0,4,0,1,1,7
640,14.0,82.0,15.0,2,0,1,1,8
1013,14.0,82.0,13.0,3,0,1,1,9
1517,15.0,77.0,13.0,3,0,1,1,10
1920,15.0,74.5,15.0,3,0,1,1,11
2094,15.5,70.0,12.0,2,0,1,1,12
2501,16.0,68.0,12.0,3,0,1,1,13
2382,16.0,68.0,16.0,3,0,1,1,14
2582,16.0,65.5,18.5,3,0,1,1,15
2535,16.0,68.0,14.0,4,0,1,1,16
2370,16.0,68.0,11.0,4,0,1,1,17
2097,16.0,68.0,8.0,4,0,1,1,18
1810,16.0,68.0,8.0,4,0,1,1,19
1333,16.0,68.0,6.0,3,0,1,1,20
1022,15.0,72.0,3.0,1,0,1,1,21
884,15.0,72.0,6.0,1,0,1,1,22
801,15.0,74.5,6.5,4,0,1,1,23
687,15.0,74.5,8.0,3,0,1,1,0
539,15.0,77.0,7.5,4,0,1,1,1
392,14.5,79.5,11.0,4,0,1,1,2
271,14.5,79.5,12.0,3,0,1,1,3
180,14.0,82.0,14.0,1,0,1,1,4
120,14.0,82.0,15.0,1,0,1,1,5
145,14.0,82.0,13.0,1,0,1,1,6
249,15.5,74.5,15.0,1,0,1,1,7
477,16.5,72.5,11.0,1,0,1,1,8
962,18.5,66.0,11.0,2,0,1,1,9
1735,18.5,62.0,18.0,2,0,1,1,10
2425,20.0,56.0,19.5,3,0,1,1,11
2982,20.0,53.0,21.0,2,0,1,1,12
3359,20.5,53.0,18.0,2,0,1,1,13
3264,20.5,53.0,22.0,3,0,1,1,14
2985,20.0,58.0,22.0,3,0,1,1,15
2733,19.0,64.0,19.5,4,0,1,1,16
2496,18.5,66.0,21.5,3,0,1,1,17
2082,17.5,75.0,23.0,3,0,1,1,18
1244,17.0,77.0,19.5,7,0,1,1,19
644,16.0,88.0,18.0,7,0,1,1,20
380,16.0,88.0,17.5,7,0,1,1,21
425,16.0,88.0,18.0,7,0,1,1,22
178,16.0,94.0,18.0,7,0,1,1,23
124,16.0,94.0,19.5,7,0,0,1,0
75,16.0,94.0,20.0,7,0,0,1,1
36,16.0,91.0,20.0,7,0,0,1,2
35,16.0,88.0,22.0,7,0,0,1,3
49,16.0,88.0,19.5,3,0,0,1,4
104,16.0,88.0,19.0,3,0,0,1,5
488,16.0,88.0,19.5,7,0,0,1,6
1065,16.0,88.0,22.0,7,0,0,1,7
1279,16.0,91.0,21.5,7,0,0,1,8
522,16.0,94.0,18.0,7,0,0,1,9
184,16.0,94.0,17.0,7,0,0,1,10
172,16.0,94.0,20.0,7,0,0,1,11
343,17.0,91.0,19.0,7,0,0,1,12
631,18.5,85.5,18.0,7,0,0,1,13
889,20.0,78.0,20.0,3,0,0,1,14
1204,21.0,73.0,22.0,2,0,0,1,15
1714,21.5,71.0,23.0,7,0,0,1,16
3735,22.0,61.0,28.5,2,0,0,1,17
